DATE,EFFECTIFS
2019-12-17,12
2019-12-17,11
2019-12-17,11
2019-12-17,12
2019-12-17,03
2019-12-17,03
2019-12-17,03
2019-12-17,03
2019-12-17,03
2019-12-17,03
2019-12-17,11
2019-12-17,03
2019-12-17,11
2019-12-17,03
2019-12-17,11
2019-12-17,11
2019-12-17,03
2019-12-17,11
2019-12-17,12
2019-12-17,03
2019-12-17,03
2019-12-18,11
2019-12-18,22
2019-12-18,11
2019-12-18,11
2019-12-18,03
2019-12-18,11
2019-12-18,11
2019-12-18,03
2019-12-18,03
2019-12-18,11
2019-12-18,11
2019-12-18,11
2019-12-18,11
2019-12-18,03
2019-12-18,03
2019-12-18,21
2019-12-18,21
2019-12-18,03
2019-12-18,12
2019-12-18,12
2019-12-18,03
2019-12-18,12
2019-12-18,11
2019-12-18,11
2019-12-18,03
2019-12-18,03
2019-12-18,12
2019-12-18,11
2019-12-18,03
2019-12-18,12
2019-12-18,11
2019-12-18,11
2019-12-18,03
2019-12-18,22
2019-12-18,12
2019-12-18,03
2019-12-18,11
2019-12-18,03
2019-12-19,11
2019-12-19,11
2019-12-19,11
2019-12-19,03
2019-12-19,03
2019-12-19,11
2019-12-19,03
2019-12-19,11
2019-12-19,03
2019-12-19,03
2019-12-19,11
2019-12-19,03
2019-12-19,03
2019-12-19,11
2019-12-19,11
2019-12-19,03
2019-12-19,03
2019-12-19,03
2019-12-19,03
2019-12-19,11
2019-12-19,12
2019-12-19,12
2019-12-19,11
2019-12-19,11
2019-12-19,12
2019-12-19,03
2019-12-19,11
2019-12-19,12
2019-12-19,03
2019-12-19,03
2019-12-19,03
2019-12-19,11
2019-12-19,03
2019-12-19,03
2019-12-19,03
2019-12-20,03
2019-12-20,12
2019-12-20,03
2019-12-20,11
2019-12-20,11
2019-12-20,03
2019-12-20,12
2019-12-20,03
2019-12-20,12
2019-12-20,03
2019-12-20,11
2019-12-20,03
2019-12-20,11
2019-12-23,03
2019-12-23,11
2019-12-23,12
2019-12-23,12
2019-12-24,11
2019-12-24,12
2019-12-26,03
2019-12-26,03
2019-12-27,11
2019-12-30,12
2019-12-31,32
2019-12-31,22
2020-01-02,11
2020-01-02,03
2020-01-06,03
2020-01-06,11
2020-01-06,03
2020-01-06,03
2020-01-06,03
2020-01-06,21
2020-01-06,03
2020-01-06,21
2020-01-06,03
2020-01-06,03
2020-01-06,12
2020-01-06,03
2020-01-06,11
2020-01-06,03
2020-01-06,11
2020-01-06,03
2020-01-06,03
2020-01-06,03
2020-01-06,03
2020-01-06,11
2020-01-06,03
2020-01-06,03
2020-01-06,03
2020-01-06,03
2020-01-07,03
2020-01-07,11
2020-01-07,03
2020-01-07,12
2020-01-07,03
2020-01-07,03
2020-01-07,11
2020-01-07,03
2020-01-07,03
2020-01-07,03
2020-01-07,11
2020-01-07,03
2020-01-07,03
2020-01-07,21
2020-01-07,03
2020-01-07,03
2020-01-07,12
2020-01-07,03
2020-01-07,12
2020-01-07,12
2020-01-07,03
2020-01-07,03
2020-01-07,03
2020-01-07,11
2020-01-07,11
2020-01-08,03
2020-01-08,11
2020-01-08,03
2020-01-08,11
2020-01-08,11
2020-01-08,11
2020-01-08,12
2020-01-08,03
2020-01-08,03
2020-01-08,03
2020-01-08,12
2020-01-08,12
2020-01-08,11
2020-01-08,22
2020-01-08,12
2020-01-08,03
2020-01-08,12
2020-01-08,03
2020-01-08,03
2020-01-08,11
2020-01-08,03
2020-01-08,03
2020-01-08,03
2020-01-08,03
2020-01-08,11
2020-01-08,12
2020-01-08,11
2020-01-08,11
2020-01-08,11
2020-01-09,03
2020-01-09,03
2020-01-09,11
2020-01-09,03
2020-01-09,03
2020-01-09,03
2020-01-09,11
2020-01-09,03
2020-01-09,03
2020-01-09,03
2020-01-09,11
2020-01-09,03
2020-01-09,03
2020-01-09,03
2020-01-10,12
2020-01-10,22
2020-01-10,03
2020-01-10,03
2020-01-10,11
2020-01-10,11
2020-01-10,11
2020-01-10,12
2020-01-10,12
2020-01-10,22
2020-01-10,22
2020-01-10,03
2020-01-10,21
2020-01-10,12
2020-01-10,11
2020-01-10,03
2020-01-10,03
2020-01-10,11
2020-01-10,03
2020-01-10,11
2020-01-10,11
2020-01-13,11
2020-01-13,11
2020-01-13,03
2020-01-13,11
2020-01-13,03
2020-01-13,03
2020-01-13,11
2020-01-13,03
2020-01-13,03
2020-01-13,03
2020-01-13,03
2020-01-13,11
2020-01-13,03
2020-01-14,03
2020-01-14,03
2020-01-14,03
2020-01-14,11
2020-01-14,03
2020-01-14,03
2020-01-14,03
2020-01-14,11
2020-01-14,21
2020-01-14,03
2020-01-14,03
2020-01-14,11
2020-01-14,11
2020-01-14,11
2020-01-14,03
2020-01-14,03
2020-01-14,11
2020-01-14,03
2020-01-14,11
2020-01-14,12
2020-01-14,11
2020-01-14,03
2020-01-14,11
2020-01-14,11
2020-01-14,03
2020-01-14,11
2020-01-14,12
2020-01-14,11
2020-01-14,11
2020-01-14,03
2020-01-14,11
2020-01-15,11
2020-01-15,03
2020-01-15,21
2020-01-15,03
2020-01-15,11
2020-01-15,03
2020-01-15,11
2020-01-15,11
2020-01-15,03
2020-01-15,03
2020-01-15,03
2020-01-15,22
2020-01-15,03
2020-01-15,12
2020-01-15,11
2020-01-15,11
2020-01-15,12
2020-01-15,11
2020-01-15,11
2020-01-16,03
2020-01-16,11
2020-01-16,03
2020-01-16,11
2020-01-16,03
2020-01-16,03
2020-01-16,03
2020-01-16,03
2020-01-16,12
2020-01-16,12
2020-01-16,12
2020-01-16,21
2020-01-16,03
2020-01-16,11
2020-01-16,03
2020-01-16,12
2020-01-16,11
2020-01-16,12
2020-01-17,11
2020-01-17,03
2020-01-17,03
2020-01-17,21
2020-01-20,03
2020-01-20,03
2020-01-20,12
2020-01-20,11
2020-01-20,03
2020-01-20,03
2020-01-20,11
2020-01-21,03
2020-01-21,03
2020-01-21,11
2020-01-21,03
2020-01-21,11
2020-01-21,12
2020-01-21,03
2020-01-21,11
2020-01-21,03
2020-01-21,03
2020-01-21,11
2020-01-21,03
2020-01-21,03
2020-01-21,11
2020-01-21,03
2020-01-21,11
2020-01-21,03
2020-01-21,11
2020-01-21,03
2020-01-22,03
2020-01-22,21
2020-01-22,12
2020-01-22,11
2020-01-22,03
2020-01-22,03
2020-01-22,12
2020-01-22,03
2020-01-22,03
2020-01-22,03
2020-01-22,11
2020-01-22,03
2020-01-22,11
2020-01-22,03
2020-01-22,03
2020-01-22,03
2020-01-22,03
2020-01-22,03
2020-01-22,12
2020-01-22,03
2020-01-22,12
2020-01-22,03
2020-01-22,11
2020-01-22,03
2020-01-22,21
2020-01-23,12
2020-01-23,03
2020-01-23,11
2020-01-23,12
2020-01-23,11
2020-01-23,12
2020-01-23,11
2020-01-23,03
2020-01-23,03
2020-01-23,11
2020-01-23,11
2020-01-23,11
2020-01-23,11
2020-01-24,11
2020-01-24,03
2020-01-24,03
2020-01-24,11
2020-01-24,03
2020-01-24,03
2020-01-24,03
2020-01-24,03
2020-01-27,11
2020-01-27,22
2020-01-27,03
2020-01-27,03
2020-01-27,03
2020-01-27,03
2020-01-27,11
2020-01-27,03
2020-01-27,11
2020-01-27,11
2020-01-27,03
2020-01-27,03
2020-01-27,03
2020-01-27,11
2020-01-28,03
2020-01-28,11
2020-01-28,11
2020-01-28,03
2020-01-28,11
2020-01-28,12
2020-01-28,03
2020-01-28,11
2020-01-28,03
2020-01-28,03
2020-01-28,11
2020-01-28,03
2020-01-28,11
2020-01-28,11
2020-01-28,03
2020-01-28,11
2020-01-28,03
2020-01-28,11
2020-01-28,03
2020-01-28,11
2020-01-28,03
2020-01-28,03
2020-01-29,03
2020-01-29,03
2020-01-29,12
2020-01-29,11
2020-01-29,03
2020-01-29,03
2020-01-29,03
2020-01-29,03
2020-01-29,11
2020-01-29,12
2020-01-29,11
2020-01-29,11
2020-01-29,12
2020-01-29,21
2020-01-29,03
2020-01-29,03
2020-01-29,03
2020-01-29,03
2020-01-29,11
2020-01-30,03
2020-01-30,03
2020-01-30,03
2020-01-30,11
2020-01-30,03
2020-01-30,11
2020-01-30,03
2020-01-30,11
2020-01-30,11
2020-01-30,11
2020-01-30,03
2020-01-30,11
2020-01-30,03
2020-01-30,12
2020-01-30,03
2020-01-30,03
2020-01-30,03
2020-01-30,11
2020-01-30,11
2020-01-30,11
2020-01-31,03
2020-01-31,03
2020-01-31,12
2020-01-31,12
2020-01-31,12
2020-01-31,12
2020-01-31,11
2020-01-31,03
2020-01-31,11
2020-01-31,03
2020-02-03,03
2020-02-03,03
2020-02-03,03
2020-02-03,03
2020-02-03,03
2020-02-03,11
2020-02-03,11
2020-02-03,12
2020-02-03,11
2020-02-03,03
2020-02-03,03
2020-02-03,11
2020-02-03,11
2020-02-03,12
2020-02-03,12
2020-02-03,12
2020-02-03,03
2020-02-03,11
2020-02-04,11
2020-02-04,11
2020-02-04,11
2020-02-04,03
2020-02-04,11
2020-02-04,03
2020-02-04,03
2020-02-04,11
2020-02-04,03
2020-02-04,12
2020-02-04,03
2020-02-04,12
2020-02-04,03
2020-02-05,03
2020-02-05,03
2020-02-05,03
2020-02-05,03
2020-02-05,12
2020-02-05,03
2020-02-06,03
2020-02-07,11
2020-02-07,12
2020-03-13,03
2020-03-29,21
2020-03-29,32
2020-11-12,21
2020-12-01,12
2020-12-02,03
2020-12-07,11
2020-12-09,03
2020-12-09,03
2020-12-09,03
2020-12-15,03
2020-12-16,03
2020-12-16,11
2020-12-16,12
2020-12-16,03
2020-12-16,03
2020-12-16,11
2020-12-16,03
2020-12-16,03
2020-12-17,03
2020-12-17,03
2020-12-18,11
2020-12-18,12
2020-12-18,11
2020-12-21,12
2020-12-21,12
2020-12-22,03
2020-12-22,12
2020-12-22,11
2020-12-22,03
2020-12-22,12
2020-12-22,03
2020-12-23,12
2020-12-23,21
2020-12-23,03
2020-12-23,12
2020-12-28,12
2020-12-28,03
2020-12-29,12
2020-12-29,11
2020-12-30,11
2021-01-04,03
2021-01-04,12
2021-01-04,11
2021-01-04,03
2021-01-04,03
2021-01-04,03
2021-01-04,11
2021-01-04,03
2021-01-05,12
2021-01-05,11
2021-01-05,11
2021-01-05,03
2021-01-05,31
2021-01-05,03
2021-01-05,03
2021-01-05,11
2021-01-05,03
2021-01-06,03
2021-01-06,12
2021-01-06,03
2021-01-06,03
2021-01-06,11
2021-01-06,03
2021-01-06,03
2021-01-06,11
2021-01-06,03
2021-01-06,03
2021-01-06,12
2021-01-06,21
2021-01-06,11
2021-01-06,03
2021-01-06,03
2021-01-06,11
2021-01-07,03
2021-01-07,03
2021-01-07,03
2021-01-07,22
2021-01-07,12
2021-01-07,12
2021-01-07,03
2021-01-07,03
2021-01-07,03
2021-01-07,11
2021-01-07,11
2021-01-07,03
2021-01-07,11
2021-01-07,03
2021-01-07,12
2021-01-07,03
2021-01-07,03
2021-01-07,11
2021-01-07,03
2021-01-07,12
2021-01-07,03
2021-01-07,03
2021-01-07,03
2021-01-07,03
2021-01-07,11
2021-01-07,12
2021-01-07,12
2021-01-07,12
2021-01-08,21
2021-01-08,12
2021-01-08,12
2021-01-08,03
2021-01-08,03
2021-01-08,03
2021-01-08,11
2021-01-08,11
2021-01-11,03
2021-01-11,03
2021-01-11,11
2021-01-11,03
2021-01-11,11
2021-01-11,11
2021-01-11,03
2021-01-11,03
2021-01-11,03
2021-01-11,03
2021-01-12,03
2021-01-12,12
2021-01-12,03
2021-01-12,03
2021-01-12,11
2021-01-12,11
2021-01-12,11
2021-01-12,11
2021-01-12,11
2021-01-12,03
2021-01-12,11
2021-01-12,12
2021-01-12,12
2021-01-12,11
2021-01-12,11
2021-01-12,03
2021-01-12,03
2021-01-12,12
2021-01-13,12
2021-01-13,03
2021-01-13,11
2021-01-13,21
2021-01-13,11
2021-01-13,21
2021-01-13,12
2021-01-13,12
2021-01-13,21
2021-01-13,11
2021-01-13,03
2021-01-13,11
2021-01-13,11
2021-01-13,11
2021-01-13,03
2021-01-13,21
2021-01-13,03
2021-01-13,03
2021-01-13,11
2021-01-14,03
2021-01-14,11
2021-01-14,11
2021-01-14,11
2021-01-14,03
2021-01-14,03
2021-01-14,03
2021-01-14,03
2021-01-14,03
2021-01-14,03
2021-01-15,11
2021-01-15,03
2021-01-18,12
2021-01-18,03
2021-01-18,03
2021-01-18,03
2021-01-18,11
2021-01-19,03
2021-01-19,03
2021-01-19,12
2021-01-19,03
2021-01-19,03
2021-01-19,11
2021-01-19,03
2021-01-19,21
2021-01-19,03
2021-01-19,11
2021-01-19,03
2021-01-19,11
2021-01-19,12
2021-01-19,11
2021-01-19,03
2021-01-19,03
2021-01-20,03
2021-01-20,11
2021-01-20,11
2021-01-20,03
2021-01-20,12
2021-01-20,12
2021-01-20,11
2021-01-20,12
2021-01-20,03
2021-01-20,03
2021-01-20,03
2021-01-20,12
2021-01-20,11
2021-01-21,11
2021-01-21,12
2021-01-21,11
2021-01-21,11
2021-01-21,03
2021-01-21,03
2021-01-21,03
2021-01-21,12
2021-01-21,22
2021-01-21,03
2021-01-21,11
2021-01-21,03
2021-01-21,03
2021-01-21,03
2021-01-21,11
2021-01-22,11
2021-01-22,12
2021-01-25,03
2021-01-25,11
2021-01-25,03
2021-01-25,11
2021-01-25,03
2021-01-25,03
2021-01-25,11
2021-01-25,11
2021-01-25,03
2021-01-25,03
2021-01-25,03
2021-01-26,12
2021-01-26,03
2021-01-26,03
2021-01-26,03
2021-01-26,03
2021-01-26,03
2021-01-26,03
2021-01-26,03
2021-01-26,11
2021-01-26,11
2021-01-26,03
2021-01-26,03
2021-01-26,03
2021-01-26,03
2021-01-26,03
2021-01-26,11
2021-01-26,03
2021-01-26,21
2021-01-26,03
2021-01-26,12
2021-01-26,12
2021-01-27,03
2021-01-27,03
2021-01-27,12
2021-01-27,12
2021-01-27,03
2021-01-27,11
2021-01-27,03
2021-01-27,11
2021-01-27,11
2021-01-27,12
2021-01-28,03
2021-01-28,12
2021-01-28,12
2021-01-28,11
2021-01-28,12
2021-01-28,21
2021-01-28,03
2021-01-28,03
2021-01-28,12
2021-01-28,03
2021-01-28,03
2021-01-28,11
2021-01-28,03
2021-01-28,03
2021-01-28,11
2021-01-29,03
2021-01-29,03
2021-01-29,12
2021-01-29,03
2021-01-29,03
2021-02-01,03
2021-02-01,03
2021-02-01,11
2021-02-01,03
2021-02-01,11
2021-02-02,12
2021-02-02,03
2021-02-02,03
2021-02-02,12
2021-02-02,03
2021-02-02,11
2021-02-02,12
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,12
2021-02-02,12
2021-02-02,12
2021-02-02,12
2021-02-02,12
2021-02-02,12
2021-02-02,22
2021-02-02,32
2021-02-02,21
2021-02-02,03
2021-02-02,11
2021-02-02,12
2021-02-02,11
2021-02-02,11
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,03
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,11
2021-02-02,12
2021-02-02,12
2021-02-02,12
2021-02-02,12
2021-02-02,12
2021-02-02,12
2021-02-02,22
2021-02-02,32
2021-02-03,03
2021-02-03,11
2021-02-03,11
2021-02-03,11
2021-02-03,11
2021-02-03,11
2021-02-03,03
2021-02-03,11
2021-02-03,11
2021-02-03,03
2021-02-03,11
2021-02-03,03
2021-02-03,03
2021-02-03,11
2021-02-03,03
2021-02-03,03
2021-02-03,03
2021-02-03,12
2021-02-03,03
2021-02-03,12
2021-02-03,03
2021-02-03,11
2021-02-04,03
2021-02-04,03
2021-02-04,11
2021-02-04,03
2021-02-04,11
2021-02-04,03
2021-02-04,12
2021-02-04,12
2021-02-04,03
2021-02-04,03
2021-02-05,12
2021-02-05,12
2021-02-05,03
2021-02-05,11
2021-02-05,11
2021-02-05,12
2021-02-05,12
2021-02-05,12
2021-02-08,21
2021-02-08,03
2021-02-08,03
2021-02-08,03
2021-02-08,11
2021-02-08,11
2021-02-08,11
2021-02-09,03
2021-02-09,03
2021-02-09,03
2021-02-09,03
2021-02-09,03
2021-02-09,11
2021-02-09,03
2021-02-09,03
2021-02-09,03
2021-02-09,03
2021-02-09,11
2021-02-09,11
2021-02-09,11
2021-02-09,03
2021-02-09,11
2021-02-09,03
2021-02-09,12
2021-02-09,03
2021-02-09,03
2021-02-09,03
2021-02-09,03
2021-02-09,03
2021-02-09,11
2021-02-09,21
2021-02-09,03
2021-02-10,11
2021-02-10,11
2021-02-10,11
2021-02-10,11
2021-02-10,12
2021-02-10,21
2021-02-10,22
2021-02-10,03
2021-02-10,11
2021-02-10,11
2021-02-10,11
2021-02-10,03
2021-02-10,03
2021-02-10,12
2021-02-10,12
2021-02-10,21
2021-02-10,21
2021-02-10,12
2021-02-10,03
2021-02-10,03
2021-02-10,03
2021-02-10,03
2021-02-10,03
2021-02-10,03
2021-02-10,11
2021-02-10,03
2021-02-10,12
2021-02-10,21
2021-02-10,03
2021-02-11,11
2021-02-11,11
2021-02-11,11
2021-02-11,12
2021-02-11,11
2021-02-11,11
2021-02-11,03
2021-02-11,03
2021-02-11,03
2021-02-11,11
2021-02-11,11
2021-02-11,03
2021-02-11,03
2021-02-11,11
2021-02-11,11
2021-02-12,03
2021-02-12,12
2021-02-12,03
2021-02-15,03
2021-02-15,03
2021-02-15,03
2021-02-16,03
2021-02-16,03
2021-02-16,03
2021-02-16,12
2021-02-16,12
2021-02-16,11
2021-02-16,12
2021-02-16,12
2021-02-16,03
2021-02-17,03
2021-02-17,03
2021-02-17,03
2021-02-17,03
2021-02-17,03
2021-02-17,03
2021-02-17,11
2021-02-17,11
2021-02-17,03
2021-02-17,03
2021-02-17,12
2021-02-17,11
2021-02-17,03
2021-02-18,03
2021-02-18,03
2021-02-18,03
2021-02-18,11
2021-02-18,03
2021-02-18,03
2021-02-18,11
2021-02-18,03
2021-02-19,11
2021-02-19,03
2021-02-19,03
2021-02-19,03
2021-02-19,03
2021-02-19,11
2021-02-19,03
2021-02-22,03
2021-02-22,03
2021-02-23,11
2021-02-23,03
2021-02-23,12
2021-02-23,11
2021-02-23,12
2021-02-23,11
2021-02-23,03
2021-02-23,03
2021-02-23,03
2021-02-23,03
2021-02-23,11
2021-02-24,03
2021-02-24,03
2021-02-24,11
2021-02-24,11
2021-02-24,11
2021-02-24,12
2021-02-24,21
2021-02-24,12
2021-02-24,22
2021-02-24,21
2021-02-24,11
2021-02-24,03
2021-02-24,21
2021-02-24,03
2021-02-25,11
2021-02-25,03
2021-02-25,11
2021-02-25,03
2021-02-25,03
2021-02-25,11
2021-02-25,03
2021-02-25,03
2021-02-25,12
2021-02-25,03
2021-02-25,12
2021-02-25,12
2021-02-26,03
2021-02-26,11
2021-03-01,03
2021-03-01,03
2021-03-01,11
2021-03-01,03
2021-03-01,03
2021-03-01,03
2021-03-01,03
2021-03-01,03
2021-03-01,03
2021-03-01,03
2021-03-01,03
2021-03-01,03
2021-03-01,03
2021-03-01,03
2021-03-01,03
2021-03-01,03
2021-03-01,03
2021-03-01,03
2021-03-01,03
2021-03-01,03
2021-03-01,03
2021-03-01,03
2021-03-01,12
2021-03-01,12
2021-03-01,03
2021-03-01,12
2021-03-01,03
2021-03-01,03
2021-03-01,03
2021-03-01,03
2021-03-01,21
2021-03-01,11
2021-03-01,12
2021-03-01,03
2021-03-01,12
2021-03-01,11
2021-03-02,03
2021-03-02,03
2021-03-02,03
2021-03-02,03
2021-03-02,03
2021-03-02,03
2021-03-02,03
2021-03-02,03
2021-03-03,11
2021-03-03,03
2021-03-03,03
2021-03-03,11
2021-03-03,03
2021-03-03,12
2021-03-03,12
2021-03-03,11
2021-03-03,11
2021-03-03,03
2021-03-03,03
2021-03-03,03
2021-03-03,03
2021-03-03,03
2021-03-04,12
2021-03-04,03
2021-03-04,03
2021-03-04,12
2021-03-04,12
2021-03-04,03
2021-03-04,03
2021-03-04,12
2021-03-04,12
2021-03-04,03
2021-03-04,03
2021-03-04,11
2021-03-04,11
2021-03-04,03
2021-03-04,03
2021-03-04,03
2021-03-04,03
2021-03-04,03
2021-03-04,03
2021-03-04,03
2021-03-04,03
2021-03-04,03
2021-03-04,03
2021-03-04,03
2021-03-04,03
2021-03-04,03
2021-03-04,03
2021-03-04,03
2021-03-04,03
2021-03-04,03
2021-03-04,12
2021-03-04,11
2021-03-04,03
2021-03-04,11
2021-03-04,12
2021-03-04,21
2021-03-05,03
2021-03-05,03
2021-03-05,12
2021-03-05,11
2021-03-05,03
2021-03-08,03
2021-03-08,03
2021-03-08,12
2021-03-08,03
2021-03-08,03
2021-03-08,11
2021-03-08,03
2021-03-08,03
2021-03-08,11
2021-03-08,11
2021-03-08,03
2021-03-08,12
2021-03-08,03
2021-03-08,12
2021-03-08,11
2021-03-09,03
2021-03-09,11
2021-03-09,12
2021-03-09,11
2021-03-09,03
2021-03-09,11
2021-03-09,12
2021-03-09,03
2021-03-09,03
2021-03-09,03
2021-03-09,03
2021-03-09,03
2021-03-09,12
2021-03-09,03
2021-03-09,03
2021-03-09,11
2021-03-09,11
2021-03-09,03
2021-03-09,11
2021-03-09,03
2021-03-09,03
2021-03-09,03
2021-03-09,03
2021-03-09,12
2021-03-09,03
2021-03-10,03
2021-03-10,03
2021-03-10,11
2021-03-10,03
2021-03-10,03
2021-03-10,12
2021-03-10,12
2021-03-10,21
2021-03-10,11
2021-03-10,03
2021-03-10,03
2021-03-10,11
2021-03-10,03
2021-03-10,31
2021-03-10,03
2021-03-10,03
2021-03-10,03
2021-03-11,03
2021-03-11,03
2021-03-11,03
2021-03-11,03
2021-03-11,03
2021-03-11,12
2021-03-11,03
2021-03-11,11
2021-03-11,11
2021-03-12,11
2021-03-12,11
2021-03-12,03
2021-03-12,21
2021-03-12,03
2021-03-12,03
2021-03-12,03
2021-03-12,11
2021-03-12,21
2021-03-12,03
2021-03-15,11
2021-03-15,11
2021-03-15,03
2021-03-15,11
2021-03-15,03
2021-03-15,03
2021-03-15,03
2021-03-16,03
2021-03-16,03
2021-03-16,03
2021-03-16,11
2021-03-16,03
2021-03-16,11
2021-03-16,03
2021-03-16,03
2021-03-16,11
2021-03-17,11
2021-03-17,11
2021-03-17,12
2021-03-17,03
2021-03-17,11
2021-03-17,11
2021-03-17,03
2021-03-17,03
2021-03-17,03
2021-03-17,03
2021-03-17,11
2021-03-17,11
2021-03-17,11
2021-03-17,12
2021-03-17,11
2021-03-17,11
2021-03-17,03
2021-03-18,03
2021-03-18,03
2021-03-18,11
2021-03-18,03
2021-03-18,11
2021-03-18,11
2021-03-18,12
2021-03-18,03
2021-03-18,12
2021-03-19,03
2021-03-19,03
2021-03-19,12
2021-03-19,03
2021-03-19,11
2021-03-19,11
2021-03-19,11
2021-03-19,03
2021-03-22,12
2021-03-22,03
2021-03-22,03
2021-03-22,03
2021-03-22,11
2021-03-22,03
2021-03-22,11
2021-03-22,03
2021-03-23,03
2021-03-23,12
2021-03-23,03
2021-03-23,03
2021-03-23,11
2021-03-23,11
2021-03-23,12
2021-03-23,03
2021-03-23,03
2021-03-23,03
2021-03-23,11
2021-03-23,11
2021-03-23,03
2021-03-23,12
2021-03-23,12
2021-03-23,03
2021-03-23,11
2021-03-23,03
2021-03-24,12
2021-03-24,03
2021-03-24,12
2021-03-24,03
2021-03-24,03
2021-03-24,03
2021-03-24,03
2021-03-24,11
2021-03-24,11
2021-03-24,03
2021-03-24,03
2021-03-24,11
2021-03-24,21
2021-03-25,11
2021-03-25,11
2021-03-25,03
2021-03-25,11
2021-03-25,11
2021-03-25,03
2021-03-25,03
2021-03-25,03
2021-03-25,03
2021-03-29,03
2021-03-29,11
2021-03-29,11
2021-03-29,03
2021-03-29,03
2021-03-30,03
2021-03-30,11
2021-03-30,03
2021-03-30,11
2021-03-30,11
2021-03-30,03
2021-03-30,03
2021-03-30,03
2021-03-30,11
2021-03-31,03
2021-03-31,03
2021-03-31,03
2021-03-31,03
2021-03-31,03
2021-03-31,03
2021-03-31,11
2021-03-31,11
2021-03-31,03
2021-03-31,12
2021-03-31,12
2021-03-31,03
2021-03-31,11
2021-03-31,11
2021-03-31,11
2021-03-31,12
2021-03-31,03
2021-03-31,03
2021-03-31,03
2021-04-01,21
2021-04-01,12
2021-04-01,03
2021-04-01,11
2021-04-02,03
2021-04-02,03
2021-04-06,11
2021-04-06,11
2021-04-06,12
2021-04-06,12
2021-04-06,12
2021-04-06,11
2021-04-06,11
2021-04-06,11
2021-04-06,11
2021-04-06,03
2021-04-06,11
2021-04-06,11
2021-04-06,11
2021-04-06,03
2021-04-06,12
2021-04-06,11
2021-04-07,03
2021-04-07,12
2021-04-07,12
2021-04-07,03
2021-04-07,11
2021-04-07,03
2021-04-07,11
2021-04-07,11
2021-04-07,12
2021-04-07,11
2021-04-07,12
2021-04-07,12
2021-04-07,03
2021-04-07,03
2021-04-07,12
2021-04-07,11
2021-04-07,11
2021-04-07,12
2021-04-07,12
2021-04-07,03
2021-04-07,12
2021-04-08,11
2021-04-08,03
2021-04-08,03
2021-04-08,11
2021-04-08,11
2021-04-08,03
2021-04-08,12
2021-04-08,11
2021-04-08,03
2021-04-08,11
2021-04-08,03
2021-04-08,03
2021-04-08,11
2021-04-08,03
2021-04-08,03
2021-04-08,03
2021-04-08,03
2021-04-08,03
2021-04-08,03
2021-04-08,03
2021-04-08,03
2021-04-08,03
2021-04-08,03
2021-04-08,03
2021-04-08,03
2021-04-08,03
2021-04-08,03
2021-04-08,03
2021-04-08,03
2021-04-08,03
2021-04-08,11
2021-04-09,03
2021-04-09,03
2021-04-09,11
2021-04-09,03
2021-04-09,03
2021-04-12,03
2021-04-12,11
